"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","","","2428","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyDayAndNightSwitchTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","78490","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"failed","","","71364","","MobileTest.MobileCardanoDocsCoreConceptsTest","","MobileTest.MobileCardanoDocsCoreConceptsTest","","verifyMobileCoreConceptsSubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","75832","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","4228","","MobileTest.MobileCardanoDocsLearnTest","","MobileTest.MobileCardanoDocsLearnTest","","verifyMobileCardanoDocsLearnPageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","2368","","MobileTest.MobileCardanoDocsMarloweTest","","MobileTest.MobileCardanoDocsMarloweTest","","verifyMobileCardanoDocsMarlowePageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","46709","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","46199","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnPageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","211455","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyGettingStartedPage@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","19960","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyButtonsSectionStartingPageTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","109460","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaPageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","60702","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaNextButtonsAndPreviousButtonTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","284086","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsPageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","98478","","MobileTest.MobileCardanoDocsMarloweTest","","MobileTest.MobileCardanoDocsMarloweTest","","verifyMobileCardanoDocsMarloweNextButtonsAndPreviousButtonTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","154266","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","23046","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","128007","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","45319","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnPageLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","120592","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","27182","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsPageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","152935","","MobileTest.MobileCardanoDocsCommunityTest","","MobileTest.MobileCardanoDocsCommunityTest","","verifyMobileCardanoDocsCommunityNextButtonsAndPreviousButtonTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","40574","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensSubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","43361","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunitySubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","52156","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","verifyMobileCardanoComponentsPageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","35771","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaTopLinkTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","30086","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaTopLinkTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","22690","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","46057","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensPageLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","58835","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnSubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","81714","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","47634","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnPageLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","121973","","MobileTest.MobileCardanoDocsRosettaTest","","MobileTest.MobileCardanoDocsRosettaTest","","verifyMobileCardanoDocsRosettaNextButtonsAndPreviousButtonTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","389645","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyDiscoverCardanoPageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","686460","","DesktopTest.CardanoDocNextPrevTest","","DesktopTest.CardanoDocNextPrevTest","","verifyNextPrevNavigation@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","280457","","MobileTest.MobileCardanoDocsNewToCardanoTest","","MobileTest.MobileCardanoDocsNewToCardanoTest","","verifyMobileCardanoDocsNewToCardanoNextButtonsAndPreviousButtonTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","21290","","MobileTest.MobileCardanoDocsExploreCardanoTest","","MobileTest.MobileCardanoDocsExploreCardanoTest","","verifyMobileExploreCardanoSubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","8795","","MobileTest.MobileCardanoDocsCoreConceptsTest","","MobileTest.MobileCardanoDocsCoreConceptsTest","","verifyMobileCoreConceptsPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","47143","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","52816","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","257277","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyDiscoverCardanoPageLinksTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","104370","","MobileTest.MobileCardanoDocsNativeTokensTest","","MobileTest.MobileCardanoDocsNativeTokensTest","","verifyMobileCardanoDocsLearnNextButtonsAndPreviousButtonTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","12858","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyFooterLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","56739","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoSubmenuTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","62096","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarlowePageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","379733","","MobileTest.MobileCardanoDocsGettingStartedTest","","MobileTest.MobileCardanoDocsGettingStartedTest","","verifyNextAndPreviousButtonsForGettingStarted@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","80902","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaPageLinksTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","166596","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","150754","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoNextButtonsAndPreviousButtonTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","27279","","MobileTest.MobileCardanoDocsToolsTest","","MobileTest.MobileCardanoDocsToolsTest","","verifyMobileCardanoExplorerIframeTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","14783","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsSubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","19383","","MobileTest.MobileCardanoDocsHomeTest","","MobileTest.MobileCardanoDocsHomeTest","","verifyMobileSocialMediaFooterLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","812446","","MobileTest.MobileCardanoDocsGettingStartedTest","","MobileTest.MobileCardanoDocsGettingStartedTest","","verifyGettingStartedPageOnMobile@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","135902","","MobileTest.MobileCardanoDocsToolsTest","","MobileTest.MobileCardanoDocsToolsTest","","verifyMobileCardanoDocsToolsNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","43838","","MobileTest.MobileCardanoDocsToolsTest","","MobileTest.MobileCardanoDocsToolsTest","","verifyMobileCardanoDocsToolsSubmenuTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","62707","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnSubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","17097","","MobileTest.MobileCardanoPlutsTest","","MobileTest.MobileCardanoPlutsTest","","verifyMobileCardanoDocsPlutsPageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"failed","","","4939","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyDayAndNightSwitchTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","18638","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoExplorerIframeTest@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","28786","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsPageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"failed","","","4027","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyDayAndNightSwitchTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","66228","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyNextAndPreviousNavigation@Safari(version=""14"", platform=""MAC"")",""
"passed","","","17513","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyFooterLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","16860","","MobileTest.MobileCardanoPlutsTest","","MobileTest.MobileCardanoPlutsTest","","verifyMobileCardanoDocsPlutsSubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","23480","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoPageLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","8591","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionPageContentTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","29771","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaSubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","47364","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunitySubmenuTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","42865","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnPageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","131142","","MobileTest.MobileCardanoDocsNativeTokensTest","","MobileTest.MobileCardanoDocsNativeTokensTest","","verifyMobileCardanoDocsLearnNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","85624","","MobileTest.MobileCardanoDocsNativeTokensTest","","MobileTest.MobileCardanoDocsNativeTokensTest","","verifyMobileCardanoDocsLearnSubmenuTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","2825","","MobileTest.MobileCardanoDocsNewToCardanoTest","","MobileTest.MobileCardanoDocsNewToCardanoTest","","verifyMobileCardanoDocsNewToCardanoPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","53238","","MobileTest.MobileCardanoDocsRosettaTest","","MobileTest.MobileCardanoDocsRosettaTest","","verifyMobileCardanoDocsRosettaSubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","118368","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","264364","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyGettingStartedPage@Safari(version=""14"", platform=""MAC"")",""
"passed","","","62810","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnSubmenuTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","16045","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsSubmenuTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","86870","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaPageLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","14355","","MobileTest.MobileCardanoDocsToolsTest","","MobileTest.MobileCardanoDocsToolsTest","","verifyMobileCardanoDocsToolsPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","49711","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","verifyMobileCardanoComponentsPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","50863","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensPageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","135729","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","16280","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaFooterLinksTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","57307","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnSubmenuTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","13425","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaFooterLinksTest@Safari(version=""14"", platform=""MAC"")",""
"broken","","","53343","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarlowePageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","36182","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsPageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","46147","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunitySubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","77412","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","5635","","MobileTest.MobileCardanoDocsMarloweTest","","MobileTest.MobileCardanoDocsMarloweTest","","verifyMobileCardanoDocsMarlowePageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","36691","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsPageLinksTest@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","7860","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionPageContentTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","106274","","MobileTest.MobileCardanoDocsNewToCardanoTest","","MobileTest.MobileCardanoDocsNewToCardanoTest","","verifyMobileCardanoDocsNewToCardanoSubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","24341","","MobileTest.MobileCardanoDocsCoreConceptsTest","","MobileTest.MobileCardanoDocsCoreConceptsTest","","verifyMobileCoreConceptsPageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","57922","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnSubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","22322","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsSubmenuTest@Safari(version=""14"", platform=""MAC"")",""
"broken","","","7908","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionPageContentTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","4008","","MobileTest.MobileCardanoDocsHomeTest","","MobileTest.MobileCardanoDocsHomeTest","","verifyMobileSocialMediaTopLinkTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","20350","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyFooterLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"broken","","","42563","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnPageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","223214","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyGettingStartedPage@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","188324","","MobileTest.MobileCardanoDocsGettingStartedTest","","MobileTest.MobileCardanoDocsGettingStartedTest","","verifyNextAndPreviousButtonsForGettingStarted@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","68386","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyNextAndPreviousNavigation@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","85104","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","23422","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoPageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"failed","","","4590","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyDayAndNightSwitchTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","88642","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsPageLinksTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","13589","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyFooterLinksTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","71466","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","75113","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","120269","","MobileTest.MobileCardanoDocsCommunityTest","","MobileTest.MobileCardanoDocsCommunityTest","","verifyMobileCardanoDocsCommunitySubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","7907","","MobileTest.MobileCardanoDocsToolsTest","","MobileTest.MobileCardanoDocsToolsTest","","verifyMobileCardanoDocsToolsPageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","69107","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","273615","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsPageLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","38564","","MobileTest.MobileCardanoPlutsTest","","MobileTest.MobileCardanoPlutsTest","","verifyMobileCardanoDocsPlutsPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","72097","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityPageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","304161","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","verifyMobileCardanoComponentsNextButtonsAndPreviousButtonTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","12500","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaFooterLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","165370","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"broken","","","8031","","MobileTest.MobileCardanoDocsExploreCardanoTest","","MobileTest.MobileCardanoDocsExploreCardanoTest","","verifyMobileExploreCardanoNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","56376","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","55246","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoSubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"failed","","","36490","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarlowePageLinksTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","229507","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityPageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","23473","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsNextButtonsAndPreviousButtonTest@Edge(version=""90"", platform=""WINDOWS"")",""
"broken","","","21051","","MobileTest.MobileCardanoDocsExploreCardanoTest","","MobileTest.MobileCardanoDocsExploreCardanoTest","","verifyMobileExploreCardanoSubmenuTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","155672","","MobileTest.MobileCardanoDocsCommunityTest","","MobileTest.MobileCardanoDocsCommunityTest","","verifyMobileCardanoDocsCommunityNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","78410","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoSubmenuTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","72571","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","2648","","MobileTest.MobileCardanoDocsLearnTest","","MobileTest.MobileCardanoDocsLearnTest","","verifyMobileCardanoDocsLearnPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","25995","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsSubmenuTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","202618","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyGettingStartedPage@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","288488","","MobileTest.MobileCardanoDocsLearnTest","","MobileTest.MobileCardanoDocsLearnTest","","verifyMobileCardanoDocsLearnNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","109245","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","176987","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyButtonsSectionStartingPageTest@Safari(version=""14"", platform=""MAC"")",""
